Iteration,VPR 1.1,VPR 1.0,VPR 0.95,VPR 0.9,VPR 0.85,VPR 0.8,Resol 1.1,Resol 1.0,Resol 0.95,Resol 0.9,Resol 0.85,Resol 0.8
116,0.495,0.660,0.732,0.843,0.916,0.909,83.3,66.7,57.8,20.0,9.5,4.8
117,0.494,0.658,0.728,0.842,0.916,0.908,83.3,66.7,60.0,20.0,9.5,4.8
118,0.492,0.656,0.727,0.841,0.915,0.908,83.3,66.7,62.2,20.0,9.5,4.8
119,0.490,0.655,0.725,0.840,0.915,0.907,83.3,66.7,62.2,20.0,9.5,4.8
12,0.954,0.988,0.984,0.994,0.991,0.997,0.0,0.0,0.0,0.0,0.0,0.0
120,0.489,0.653,0.723,0.839,0.914,0.907,83.3,66.7,62.2,22.2,9.5,4.8
121,0.487,0.651,0.722,0.838,0.912,0.906,83.3,66.7,62.2,22.2,9.5,4.8
122,0.486,0.649,0.720,0.837,0.911,0.906,83.3,66.7,62.2,22.2,9.5,4.8
123,0.484,0.648,0.718,0.835,0.911,0.905,83.3,66.7,62.2,22.2,11.1,4.8
124,0.483,0.646,0.716,0.834,0.910,0.905,83.3,66.7,62.2,24.4,11.1,4.8
125,0.481,0.644,0.715,0.833,0.910,0.904,83.3,66.7,62.2,24.4,11.1,4.8
126,0.480,0.642,0.713,0.832,0.909,0.904,83.3,66.7,64.4,26.7,11.1,4.8
127,0.479,0.641,0.711,0.831,0.909,0.903,83.3,66.7,64.4,26.7,11.1,4.8
128,0.477,0.639,0.710,0.830,0.908,0.903,83.3,66.7,64.4,26.7,11.1,4.8
129,0.476,0.637,0.708,0.829,0.908,0.902,83.3,70.0,64.4,26.7,11.1,6.3
13,0.948,0.985,0.982,0.993,0.990,0.996,0.0,0.0,0.0,0.0,0.0,0.0
130,0.474,0.636,0.707,0.828,0.905,0.902,83.3,70.0,64.4,28.9,12.7,6.3
131,0.462,0.634,0.705,0.827,0.905,0.901,83.3,70.0,64.4,28.9,12.7,6.3
132,0.461,0.632,0.703,0.826,0.905,0.901,83.3,70.0,64.4,28.9,12.7,6.3
133,0.459,0.630,0.702,0.826,0.904,0.900,83.3,70.0,64.4,28.9,12.7,6.3
134,0.458,0.629,0.700,0.825,0.905,0.900,83.3,70.0,64.4,28.9,11.1,6.3
135,0.457,0.627,0.698,0.824,0.904,0.899,83.3,70.0,64.4,28.9,11.1,6.3
136,0.456,0.625,0.697,0.823,0.901,0.899,83.3,70.0,64.4,28.9,12.7,6.3
137,0.454,0.623,0.695,0.822,0.900,0.898,83.3,70.0,68.9,28.9,12.7,7.9
138,0.453,0.621,0.694,0.821,0.900,0.898,83.3,70.0,68.9,28.9,12.7,7.9
139,0.452,0.620,0.692,0.820,0.900,0.897,83.3,70.0,68.9,31.1,12.7,9.5
14,0.940,0.981,0.980,0.991,0.989,0.996,3.3,0.0,0.0,0.0,0.0,0.0
140,0.450,0.618,0.690,0.820,0.899,0.897,83.3,70.0,68.9,31.1,12.7,9.5
141,0.449,0.614,0.689,0.814,0.899,0.896,83.3,70.0,68.9,33.3,12.7,9.5
142,0.448,0.613,0.687,0.813,0.898,0.896,83.3,70.0,71.1,33.3,14.3,9.5
143,0.447,0.611,0.686,0.812,0.898,0.895,83.3,70.0,71.1,33.3,14.3,9.5
144,0.446,0.610,0.684,0.811,0.897,0.895,83.3,70.0,73.3,33.3,14.3,9.5
145,0.444,0.598,0.683,0.810,0.897,0.894,83.3,73.3,73.3,33.3,14.3,9.5
146,0.443,0.597,0.681,0.809,0.896,0.894,83.3,73.3,73.3,33.3,14.3,11.1
147,0.442,0.595,0.680,0.808,0.896,0.894,83.3,73.3,73.3,33.3,14.3,11.1
148,0.441,0.594,0.680,0.808,0.896,0.893,83.3,73.3,73.3,35.6,14.3,11.1
149,0.440,0.592,0.679,0.807,0.895,0.893,83.3,73.3,73.3,35.6,14.3,11.1
15,0.934,0.975,0.978,0.989,0.988,0.995,3.3,0.0,0.0,0.0,0.0,0.0
150,0.439,0.591,0.677,0.806,0.895,0.892,83.3,73.3,73.3,35.6,14.3,11.1
151,0.437,0.589,0.676,0.805,0.894,0.892,83.3,73.3,73.3,35.6,14.3,11.1
152,0.436,0.588,0.674,0.804,0.894,0.891,83.3,73.3,73.3,35.6,14.3,11.1
153,0.435,0.586,0.673,0.803,0.893,0.891,83.3,73.3,73.3,35.6,14.3,12.7
154,0.434,0.585,0.668,0.802,0.893,0.891,83.3,73.3,73.3,37.8,14.3,12.7
155,0.433,0.583,0.666,0.801,0.892,0.890,83.3,73.3,73.3,37.8,14.3,14.3
156,0.432,0.582,0.665,0.800,0.892,0.890,83.3,73.3,73.3,37.8,15.9,14.3
157,0.431,0.581,0.664,0.800,0.892,0.889,83.3,73.3,73.3,37.8,15.9,14.3
158,0.430,0.579,0.662,0.799,0.891,0.889,83.3,73.3,73.3,37.8,15.9,14.3
159,0.429,0.578,0.661,0.798,0.891,0.889,83.3,73.3,73.3,37.8,15.9,14.3
16,0.925,0.973,0.976,0.989,0.987,0.994,3.3,0.0,0.0,0.0,0.0,0.0
160,0.428,0.576,0.659,0.797,0.891,0.889,83.3,73.3,73.3,37.8,17.5,14.3
161,0.427,0.575,0.658,0.796,0.890,0.888,83.3,73.3,73.3,37.8,17.5,14.3
162,0.426,0.574,0.651,0.795,0.890,0.888,83.3,73.3,75.6,37.8,17.5,14.3
163,0.425,0.572,0.650,0.794,0.889,0.888,83.3,73.3,75.6,37.8,17.5,14.3
164,0.424,0.571,0.649,0.794,0.889,0.887,83.3,73.3,75.6,37.8,17.5,14.3
165,0.423,0.570,0.647,0.793,0.889,0.887,83.3,73.3,75.6,40.0,17.5,14.3
166,0.422,0.568,0.646,0.792,0.889,0.886,83.3,73.3,75.6,40.0,17.5,14.3
167,0.421,0.567,0.645,0.791,0.883,0.887,83.3,73.3,75.6,40.0,17.5,14.3
168,0.420,0.566,0.643,0.790,0.883,0.886,83.3,73.3,75.6,40.0,17.5,14.3
169,0.419,0.564,0.642,0.789,0.883,0.886,83.3,73.3,75.6,40.0,17.5,14.3
17,0.916,0.969,0.973,0.987,0.986,0.994,3.3,0.0,0.0,0.0,0.0,0.0
170,0.418,0.563,0.641,0.789,0.882,0.885,83.3,73.3,75.6,40.0,17.5,14.3
171,0.417,0.562,0.639,0.788,0.881,0.885,83.3,73.3,75.6,40.0,19.0,14.3
172,0.416,0.560,0.638,0.787,0.881,0.884,83.3,73.3,75.6,40.0,20.6,14.3
173,0.415,0.559,0.637,0.786,0.880,0.884,83.3,73.3,75.6,40.0,20.6,14.3
174,0.414,0.558,0.635,0.781,0.880,0.884,83.3,73.3,75.6,42.2,20.6,14.3
175,0.413,0.557,0.634,0.781,0.880,0.883,83.3,73.3,75.6,42.2,20.6,14.3
176,0.412,0.555,0.633,0.780,0.879,0.883,83.3,73.3,75.6,42.2,20.6,14.3
177,0.411,0.554,0.631,0.779,0.879,0.883,83.3,73.3,75.6,42.2,20.6,14.3
178,0.411,0.553,0.630,0.778,0.879,0.883,83.3,73.3,75.6,42.2,20.6,14.3
179,0.410,0.546,0.629,0.777,0.878,0.882,83.3,76.7,75.6,42.2,20.6,14.3
18,0.906,0.966,0.970,0.986,0.984,0.993,3.3,0.0,0.0,0.0,1.6,0.0
180,0.409,0.544,0.627,0.777,0.878,0.882,83.3,76.7,75.6,42.2,20.6,14.3
181,0.408,0.543,0.626,0.776,0.877,0.882,83.3,76.7,75.6,42.2,20.6,15.9
182,0.407,0.542,0.625,0.775,0.877,0.881,83.3,76.7,75.6,44.4,20.6,15.9
183,0.406,0.541,0.624,0.774,0.877,0.881,83.3,76.7,75.6,44.4,20.6,15.9
184,0.405,0.540,0.622,0.773,0.876,0.881,83.3,76.7,77.8,44.4,20.6,15.9
185,0.405,0.538,0.621,0.772,0.875,0.880,83.3,76.7,77.8,44.4,20.6,15.9
186,0.404,0.537,0.620,0.771,0.875,0.880,83.3,76.7,77.8,46.7,20.6,15.9
187,0.403,0.536,0.619,0.771,0.874,0.880,83.3,76.7,77.8,46.7,20.6,15.9
188,0.402,0.535,0.617,0.770,0.874,0.879,83.3,76.7,77.8,46.7,20.6,15.9
189,0.401,0.534,0.616,0.769,0.874,0.879,83.3,76.7,77.8,46.7,20.6,15.9
19,0.897,0.963,0.967,0.985,0.983,0.992,3.3,0.0,0.0,0.0,1.6,0.0
190,0.401,0.533,0.615,0.768,0.873,0.879,83.3,76.7,77.8,46.7,20.6,17.5
191,0.400,0.531,0.614,0.768,0.873,0.878,83.3,76.7,77.8,46.7,20.6,17.5
192,0.399,0.530,0.612,0.767,0.873,0.878,83.3,76.7,77.8,46.7,20.6,19.0
193,0.398,0.529,0.611,0.766,0.872,0.876,83.3,76.7,77.8,46.7,20.6,19.0
194,0.397,0.528,0.610,0.765,0.871,0.876,83.3,76.7,77.8,46.7,20.6,19.0
195,0.397,0.527,0.609,0.764,0.871,0.876,83.3,76.7,77.8,48.9,20.6,19.0
196,0.396,0.526,0.607,0.764,0.871,0.875,83.3,76.7,77.8,48.9,20.6,19.0
197,0.395,0.525,0.606,0.763,0.870,0.875,83.3,76.7,77.8,48.9,22.2,19.0
198,0.394,0.524,0.605,0.762,0.870,0.875,83.3,76.7,77.8,51.1,22.2,20.6
199,0.394,0.523,0.604,0.761,0.870,0.874,83.3,76.7,77.8,51.1,22.2,20.6
2,1.000,1.000,1.000,1.000,1.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0
20,0.891,0.958,0.964,0.983,0.982,0.991,3.3,0.0,0.0,0.0,1.6,0.0
200,0.393,0.522,0.603,0.761,0.869,0.874,83.3,76.7,77.8,51.1,22.2,20.6
201,0.392,0.521,0.601,0.760,0.869,0.874,83.3,76.7,77.8,51.1,22.2,20.6
202,0.391,0.519,0.600,0.759,0.868,0.873,83.3,76.7,77.8,51.1,22.2,20.6
203,0.391,0.518,0.599,0.758,0.868,0.873,83.3,76.7,77.8,51.1,22.2,22.2
204,0.390,0.517,0.598,0.758,0.868,0.873,83.3,76.7,77.8,51.1,22.2,22.2
205,0.389,0.516,0.597,0.757,0.867,0.872,83.3,76.7,77.8,51.1,22.2,22.2
206,0.389,0.514,0.596,0.756,0.867,0.872,83.3,76.7,77.8,51.1,22.2,23.8
207,0.388,0.513,0.595,0.755,0.867,0.872,83.3,76.7,77.8,51.1,22.2,23.8
208,0.387,0.512,0.593,0.755,0.866,0.871,83.3,76.7,77.8,53.3,22.2,23.8
209,0.387,0.511,0.592,0.754,0.866,0.871,83.3,76.7,77.8,57.8,22.2,23.8
21,0.882,0.955,0.961,0.982,0.982,0.991,3.3,0.0,0.0,0.0,1.6,0.0
210,0.386,0.510,0.591,0.753,0.865,0.871,83.3,76.7,77.8,57.8,22.2,23.8
211,0.385,0.509,0.590,0.752,0.865,0.871,83.3,80.0,77.8,57.8,22.2,23.8
212,0.385,0.508,0.589,0.752,0.865,0.870,83.3,80.0,77.8,57.8,22.2,23.8
213,0.384,0.507,0.588,0.751,0.864,0.870,83.3,80.0,77.8,57.8,22.2,23.8
214,0.383,0.506,0.587,0.750,0.864,0.870,83.3,80.0,77.8,57.8,22.2,23.8
215,0.383,0.505,0.586,0.750,0.864,0.869,83.3,80.0,77.8,57.8,22.2,23.8
216,0.382,0.504,0.584,0.749,0.863,0.869,83.3,80.0,77.8,57.8,22.2,23.8
217,0.381,0.503,0.583,0.748,0.863,0.869,83.3,80.0,77.8,57.8,22.2,23.8
218,0.381,0.502,0.583,0.747,0.862,0.868,83.3,80.0,77.8,57.8,22.2,23.8
219,0.380,0.501,0.582,0.746,0.862,0.868,83.3,80.0,77.8,57.8,22.2,23.8
22,0.874,0.950,0.958,0.981,0.979,0.989,6.7,0.0,0.0,0.0,1.6,0.0
220,0.379,0.500,0.581,0.744,0.862,0.868,86.7,80.0,77.8,57.8,22.2,23.8
221,0.379,0.499,0.580,0.743,0.861,0.868,86.7,80.0,77.8,57.8,22.2,23.8
222,0.378,0.498,0.579,0.742,0.861,0.867,86.7,80.0,77.8,57.8,22.2,23.8
223,0.378,0.497,0.576,0.742,0.861,0.867,86.7,80.0,77.8,57.8,22.2,23.8
224,0.377,0.497,0.575,0.741,0.860,0.867,86.7,80.0,77.8,57.8,22.2,23.8
225,0.376,0.496,0.574,0.740,0.860,0.867,86.7,80.0,77.8,57.8,22.2,23.8
226,0.376,0.495,0.573,0.740,0.860,0.866,86.7,80.0,77.8,57.8,22.2,23.8
227,0.375,0.494,0.572,0.739,0.859,0.866,86.7,80.0,77.8,57.8,22.2,23.8
228,0.375,0.493,0.571,0.738,0.859,0.866,86.7,80.0,77.8,57.8,22.2,23.8
229,0.374,0.492,0.570,0.737,0.858,0.866,86.7,80.0,80.0,57.8,22.2,23.8
23,0.865,0.946,0.955,0.979,0.979,0.988,10.0,0.0,0.0,0.0,1.6,0.0
230,0.373,0.490,0.569,0.737,0.858,0.866,86.7,80.0,80.0,57.8,22.2,23.8
231,0.373,0.487,0.568,0.736,0.858,0.866,86.7,80.0,80.0,57.8,22.2,23.8
232,0.372,0.486,0.567,0.735,0.857,0.866,86.7,80.0,80.0,57.8,22.2,23.8
233,0.372,0.485,0.566,0.735,0.857,0.866,86.7,80.0,80.0,57.8,22.2,23.8
234,0.371,0.484,0.565,0.734,0.857,0.865,86.7,80.0,80.0,57.8,22.2,23.8
235,0.371,0.483,0.564,0.733,0.857,0.865,86.7,80.0,80.0,57.8,22.2,23.8
236,0.370,0.483,0.563,0.733,0.857,0.865,86.7,80.0,80.0,57.8,22.2,23.8
237,0.369,0.482,0.562,0.732,0.856,0.865,86.7,80.0,80.0,57.8,22.2,23.8
238,0.369,0.481,0.561,0.730,0.856,0.865,86.7,80.0,82.2,57.8,22.2,23.8
239,0.368,0.480,0.560,0.729,0.856,0.864,86.7,80.0,82.2,57.8,22.2,23.8
24,0.859,0.941,0.952,0.977,0.977,0.988,10.0,0.0,0.0,0.0,1.6,0.0
240,0.368,0.479,0.559,0.729,0.855,0.864,86.7,80.0,82.2,57.8,22.2,23.8
241,0.367,0.478,0.558,0.728,0.855,0.864,86.7,80.0,82.2,57.8,22.2,23.8
242,0.367,0.477,0.556,0.727,0.855,0.864,86.7,80.0,84.4,57.8,22.2,23.8
243,0.366,0.477,0.555,0.727,0.854,0.863,86.7,80.0,84.4,57.8,22.2,23.8
244,0.366,0.476,0.554,0.726,0.854,0.863,86.7,80.0,84.4,57.8,22.2,23.8
245,0.365,0.475,0.553,0.725,0.854,0.863,86.7,80.0,84.4,57.8,22.2,23.8
246,0.365,0.474,0.552,0.725,0.853,0.863,86.7,80.0,84.4,57.8,22.2,23.8
247,0.364,0.473,0.551,0.724,0.853,0.862,86.7,80.0,84.4,57.8,22.2,23.8
248,0.364,0.473,0.550,0.723,0.853,0.862,86.7,80.0,84.4,57.8,22.2,23.8
249,0.363,0.472,0.549,0.723,0.852,0.862,86.7,80.0,84.4,57.8,22.2,23.8
25,0.853,0.938,0.949,0.976,0.976,0.987,13.3,0.0,0.0,0.0,1.6,0.0
250,0.363,0.471,0.548,0.722,0.852,0.862,86.7,80.0,84.4,57.8,22.2,23.8
251,0.362,0.470,0.547,0.722,0.852,0.862,86.7,80.0,84.4,57.8,23.8,23.8
252,0.362,0.469,0.546,0.721,0.851,0.861,86.7,80.0,84.4,57.8,23.8,23.8
253,0.361,0.469,0.545,0.720,0.851,0.861,86.7,80.0,84.4,57.8,23.8,23.8
254,0.361,0.468,0.545,0.720,0.851,0.861,86.7,80.0,84.4,57.8,23.8,23.8
255,0.360,0.467,0.544,0.719,0.850,0.861,86.7,80.0,84.4,57.8,23.8,23.8
256,0.360,0.466,0.543,0.718,0.850,0.860,86.7,80.0,84.4,57.8,23.8,23.8
257,0.359,0.466,0.542,0.718,0.850,0.860,86.7,80.0,84.4,57.8,23.8,23.8
258,0.359,0.465,0.541,0.717,0.849,0.860,86.7,80.0,84.4,57.8,23.8,23.8
259,0.358,0.464,0.540,0.717,0.849,0.860,86.7,80.0,84.4,57.8,23.8,23.8
26,0.847,0.932,0.947,0.975,0.976,0.986,16.7,0.0,0.0,0.0,1.6,0.0
260,0.358,0.463,0.539,0.716,0.849,0.859,86.7,80.0,84.4,57.8,23.8,23.8
261,0.357,0.463,0.538,0.715,0.848,0.859,86.7,80.0,84.4,57.8,23.8,23.8
262,0.357,0.462,0.537,0.715,0.848,0.859,86.7,80.0,84.4,57.8,23.8,23.8
263,0.356,0.464,0.536,0.714,0.848,0.859,86.7,76.7,84.4,57.8,23.8,23.8
264,0.356,0.463,0.535,0.713,0.847,0.858,86.7,76.7,86.7,57.8,23.8,23.8
265,0.355,0.462,0.534,0.713,0.847,0.858,86.7,76.7,86.7,57.8,23.8,23.8
266,0.355,0.462,0.534,0.712,0.847,0.858,86.7,76.7,86.7,57.8,23.8,23.8
267,0.355,0.461,0.533,0.712,0.846,0.858,86.7,76.7,86.7,57.8,23.8,23.8
268,0.354,0.460,0.532,0.711,0.846,0.857,86.7,76.7,86.7,57.8,23.8,23.8
269,0.354,0.459,0.531,0.710,0.846,0.857,86.7,76.7,86.7,57.8,23.8,23.8
27,0.838,0.928,0.944,0.973,0.975,0.985,16.7,0.0,0.0,0.0,1.6,0.0
270,0.353,0.459,0.530,0.709,0.845,0.857,86.7,76.7,86.7,57.8,23.8,23.8
271,0.353,0.462,0.531,0.709,0.845,0.858,86.7,76.7,86.7,57.8,23.8,23.8
272,0.352,0.461,0.530,0.708,0.845,0.857,86.7,76.7,86.7,57.8,23.8,23.8
273,0.352,0.460,0.529,0.707,0.844,0.857,86.7,76.7,86.7,57.8,23.8,23.8
274,0.351,0.460,0.528,0.707,0.844,0.857,86.7,76.7,86.7,57.8,23.8,23.8
275,0.351,0.459,0.527,0.706,0.844,0.857,86.7,76.7,88.9,57.8,23.8,23.8
276,0.350,0.458,0.526,0.706,0.843,0.857,86.7,76.7,88.9,57.8,23.8,23.8
277,0.350,0.458,0.526,0.705,0.843,0.856,86.7,76.7,88.9,57.8,23.8,23.8
278,0.350,0.457,0.525,0.704,0.843,0.856,86.7,76.7,88.9,57.8,25.4,23.8
279,0.349,0.456,0.524,0.704,0.842,0.856,86.7,76.7,88.9,57.8,25.4,23.8
28,0.832,0.924,0.941,0.972,0.974,0.984,16.7,0.0,0.0,0.0,1.6,0.0
280,0.349,0.456,0.523,0.703,0.842,0.856,86.7,76.7,88.9,57.8,25.4,23.8
281,0.348,0.455,0.522,0.703,0.842,0.855,86.7,76.7,88.9,57.8,25.4,23.8
282,0.348,0.454,0.521,0.702,0.841,0.855,86.7,76.7,88.9,57.8,25.4,23.8
283,0.347,0.454,0.521,0.702,0.841,0.855,86.7,76.7,88.9,57.8,25.4,23.8
284,0.347,0.453,0.520,0.701,0.841,0.854,86.7,76.7,88.9,57.8,25.4,23.8
285,0.347,0.452,0.519,0.700,0.840,0.854,86.7,76.7,88.9,57.8,25.4,23.8
286,0.346,0.452,0.518,0.700,0.840,0.854,86.7,76.7,88.9,57.8,25.4,23.8
287,0.346,0.451,0.517,0.699,0.840,0.853,86.7,76.7,88.9,57.8,25.4,23.8
288,0.345,0.451,0.516,0.699,0.839,0.853,86.7,76.7,88.9,57.8,25.4,23.8
289,0.345,0.450,0.516,0.698,0.839,0.853,86.7,76.7,88.9,57.8,25.4,23.8
29,0.825,0.921,0.938,0.970,0.973,0.982,20.0,0.0,0.0,0.0,1.6,0.0
290,0.345,0.449,0.515,0.698,0.839,0.853,86.7,76.7,88.9,57.8,27.0,23.8
291,0.344,0.449,0.514,0.697,0.839,0.853,86.7,76.7,88.9,57.8,27.0,25.4
292,0.344,0.448,0.513,0.696,0.838,0.852,86.7,76.7,88.9,57.8,27.0,25.4
293,0.343,0.447,0.512,0.696,0.838,0.852,86.7,76.7,88.9,57.8,27.0,25.4
294,0.343,0.447,0.512,0.695,0.838,0.852,86.7,76.7,88.9,57.8,27.0,25.4
295,0.343,0.446,0.511,0.695,0.836,0.852,86.7,76.7,88.9,57.8,27.0,25.4
296,0.342,0.446,0.510,0.694,0.836,0.852,86.7,76.7,88.9,57.8,27.0,25.4
297,0.342,0.445,0.509,0.694,0.833,0.851,86.7,76.7,88.9,57.8,28.6,25.4
298,0.341,0.444,0.508,0.693,0.833,0.851,86.7,76.7,88.9,57.8,28.6,25.4
299,0.341,0.444,0.508,0.693,0.832,0.851,86.7,76.7,88.9,57.8,28.6,25.4
3,1.000,1.000,1.000,1.000,1.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0
30,0.819,0.915,0.935,0.969,0.972,0.981,20.0,0.0,0.0,0.0,1.6,0.0
300,0.341,0.443,0.507,0.692,0.832,0.851,86.7,76.7,88.9,57.8,28.6,25.4
301,0.340,0.443,0.506,0.691,0.832,0.850,86.7,76.7,88.9,57.8,30.2,25.4
302,0.340,0.442,0.505,0.691,0.831,0.851,86.7,76.7,88.9,57.8,30.2,25.4
303,0.340,0.442,0.505,0.690,0.831,0.851,86.7,76.7,88.9,57.8,30.2,25.4
304,0.339,0.441,0.504,0.690,0.831,0.851,86.7,76.7,88.9,57.8,31.7,25.4
305,0.339,0.440,0.503,0.689,0.830,0.850,86.7,76.7,88.9,57.8,31.7,25.4
306,0.338,0.440,0.502,0.689,0.830,0.850,86.7,76.7,88.9,57.8,31.7,25.4
307,0.338,0.439,0.501,0.688,0.830,0.850,86.7,76.7,88.9,57.8,31.7,25.4
308,0.338,0.439,0.501,0.688,0.829,0.850,86.7,76.7,88.9,57.8,31.7,25.4
309,0.337,0.438,0.500,0.687,0.829,0.850,86.7,76.7,88.9,57.8,31.7,25.4
31,0.813,0.908,0.932,0.967,0.971,0.980,20.0,0.0,0.0,0.0,1.6,0.0
310,0.337,0.438,0.499,0.687,0.829,0.849,86.7,76.7,88.9,57.8,31.7,27.0
311,0.337,0.437,0.498,0.686,0.828,0.849,86.7,76.7,88.9,60.0,31.7,27.0
312,0.336,0.436,0.498,0.686,0.828,0.849,86.7,76.7,88.9,60.0,31.7,27.0
313,0.336,0.436,0.497,0.685,0.828,0.849,86.7,76.7,88.9,60.0,31.7,28.6
314,0.335,0.435,0.497,0.684,0.827,0.849,86.7,76.7,88.9,60.0,31.7,28.6
315,0.335,0.435,0.496,0.684,0.827,0.848,86.7,76.7,88.9,60.0,31.7,28.6
316,0.335,0.434,0.495,0.683,0.827,0.848,86.7,76.7,88.9,60.0,31.7,28.6
317,0.334,0.433,0.495,0.683,0.826,0.848,86.7,76.7,91.1,60.0,31.7,28.6
318,0.334,0.433,0.494,0.682,0.826,0.848,86.7,76.7,91.1,60.0,31.7,28.6
319,0.334,0.432,0.493,0.682,0.826,0.848,86.7,76.7,91.1,60.0,31.7,28.6
32,0.808,0.906,0.929,0.966,0.971,0.979,23.3,0.0,0.0,0.0,1.6,0.0
320,0.333,0.432,0.493,0.682,0.825,0.847,86.7,76.7,91.1,60.0,31.7,28.6
321,0.333,0.431,0.492,0.682,0.825,0.847,86.7,76.7,91.1,60.0,31.7,28.6
322,0.333,0.431,0.491,0.682,0.825,0.847,86.7,76.7,91.1,60.0,31.7,28.6
323,0.332,0.430,0.490,0.681,0.825,0.847,86.7,76.7,91.1,60.0,31.7,28.6
324,0.332,0.430,0.490,0.681,0.824,0.847,86.7,76.7,91.1,60.0,31.7,30.2
325,0.332,0.429,0.489,0.680,0.824,0.846,86.7,76.7,91.1,60.0,31.7,30.2
326,0.331,0.429,0.488,0.679,0.824,0.846,86.7,76.7,91.1,60.0,31.7,30.2
327,0.331,0.428,0.487,0.679,0.823,0.846,86.7,76.7,91.1,62.2,31.7,30.2
328,0.331,0.428,0.487,0.678,0.823,0.846,86.7,76.7,91.1,62.2,31.7,30.2
329,0.330,0.427,0.486,0.678,0.823,0.847,86.7,76.7,91.1,62.2,31.7,30.2
33,0.798,0.902,0.926,0.964,0.969,0.977,26.7,0.0,0.0,0.0,1.6,0.0
330,0.330,0.427,0.485,0.677,0.823,0.847,86.7,76.7,91.1,62.2,33.3,30.2
331,0.330,0.416,0.481,0.677,0.822,0.846,86.7,80.0,91.1,62.2,33.3,30.2
332,0.329,0.415,0.480,0.676,0.822,0.846,86.7,80.0,91.1,62.2,33.3,30.2
333,0.329,0.415,0.479,0.676,0.822,0.846,86.7,80.0,91.1,62.2,33.3,30.2
334,0.329,0.414,0.479,0.675,0.821,0.846,86.7,80.0,91.1,62.2,33.3,30.2
335,0.328,0.414,0.478,0.675,0.821,0.846,86.7,80.0,91.1,62.2,33.3,31.7
336,0.328,0.413,0.477,0.674,0.821,0.845,86.7,80.0,91.1,62.2,33.3,31.7
337,0.328,0.413,0.477,0.674,0.820,0.845,86.7,80.0,91.1,62.2,33.3,31.7
338,0.327,0.412,0.476,0.673,0.820,0.846,86.7,80.0,91.1,62.2,33.3,31.7
339,0.327,0.412,0.475,0.673,0.820,0.845,86.7,80.0,91.1,62.2,33.3,31.7
34,0.792,0.895,0.922,0.963,0.969,0.976,30.0,0.0,0.0,0.0,1.6,0.0
340,0.327,0.411,0.475,0.672,0.820,0.845,86.7,80.0,91.1,62.2,33.3,31.7
341,0.326,0.411,0.474,0.672,0.819,0.845,86.7,80.0,91.1,62.2,33.3,31.7
342,0.326,0.408,0.473,0.671,0.815,0.845,86.7,80.0,91.1,62.2,33.3,31.7
343,0.326,0.407,0.472,0.671,0.815,0.845,86.7,83.3,91.1,62.2,33.3,31.7
344,0.325,0.407,0.472,0.670,0.815,0.845,86.7,83.3,91.1,62.2,33.3,31.7
345,0.325,0.399,0.471,0.670,0.815,0.844,86.7,86.7,91.1,62.2,33.3,31.7
346,0.325,0.399,0.471,0.669,0.814,0.844,86.7,86.7,91.1,62.2,33.3,31.7
