Iteration,VPR 1.1,VPR 1.0,VPR 0.95,VPR 0.9,VPR 0.85,VPR 0.8,Resol 1.1,Resol 1.0,Resol 0.95,Resol 0.9,Resol 0.85,Resol 0.8
133,0.355,0.462,0.534,0.712,0.846,0.858,86.7,76.7,86.7,57.8,23.8,23.8
134,0.354,0.461,0.532,0.710,0.846,0.857,86.7,76.7,86.7,57.8,23.8,23.8
135,0.353,0.459,0.532,0.709,0.845,0.858,86.7,76.7,86.7,57.8,23.8,23.8
136,0.352,0.458,0.530,0.708,0.844,0.857,86.7,76.7,86.7,57.8,23.8,23.8
137,0.351,0.460,0.528,0.707,0.844,0.857,86.7,76.7,88.9,57.8,23.8,23.8
138,0.350,0.459,0.527,0.706,0.843,0.856,86.7,76.7,88.9,57.8,25.4,23.8
139,0.349,0.457,0.525,0.705,0.842,0.855,86.7,76.7,88.9,57.8,25.4,23.8
14,0.832,0.925,0.941,0.972,0.974,0.984,16.7,0.0,0.0,0.0,1.6,0.0
140,0.348,0.456,0.523,0.703,0.842,0.855,86.7,76.7,88.9,57.8,25.4,23.8
141,0.348,0.455,0.522,0.702,0.841,0.854,86.7,76.7,88.9,57.8,25.4,23.8
142,0.347,0.454,0.520,0.701,0.841,0.854,86.7,76.7,88.9,57.8,25.4,23.8
143,0.346,0.452,0.518,0.700,0.840,0.854,86.7,76.7,88.9,57.8,25.4,25.4
144,0.345,0.451,0.517,0.699,0.839,0.853,86.7,76.7,88.9,57.8,25.4,25.4
145,0.344,0.450,0.515,0.698,0.839,0.853,86.7,76.7,88.9,57.8,27.0,25.4
146,0.343,0.449,0.513,0.697,0.837,0.852,86.7,76.7,88.9,57.8,27.0,25.4
147,0.343,0.447,0.512,0.695,0.834,0.852,86.7,76.7,88.9,57.8,30.2,25.4
148,0.342,0.446,0.510,0.694,0.833,0.851,86.7,76.7,88.9,57.8,30.2,25.4
149,0.341,0.445,0.509,0.693,0.833,0.852,86.7,76.7,88.9,57.8,30.2,25.4
15,0.819,0.917,0.935,0.969,0.973,0.981,20.0,0.0,0.0,0.0,1.6,0.0
150,0.340,0.444,0.507,0.692,0.832,0.851,86.7,76.7,88.9,57.8,31.7,25.4
151,0.340,0.443,0.505,0.691,0.831,0.851,86.7,76.7,88.9,57.8,31.7,25.4
152,0.339,0.442,0.504,0.690,0.830,0.851,86.7,76.7,88.9,57.8,31.7,25.4
153,0.338,0.440,0.502,0.689,0.830,0.850,86.7,76.7,88.9,57.8,31.7,25.4
154,0.337,0.439,0.501,0.688,0.829,0.850,86.7,76.7,88.9,57.8,31.7,25.4
155,0.337,0.438,0.499,0.687,0.828,0.849,86.7,76.7,88.9,60.0,31.7,25.4
156,0.336,0.437,0.499,0.686,0.828,0.849,86.7,76.7,88.9,60.0,31.7,27.0
157,0.335,0.436,0.497,0.685,0.827,0.848,86.7,76.7,88.9,60.0,31.7,27.0
158,0.334,0.435,0.496,0.683,0.826,0.848,86.7,76.7,88.9,60.0,31.7,28.6
159,0.334,0.423,0.494,0.682,0.826,0.848,86.7,80.0,88.9,60.0,31.7,28.6
16,0.808,0.904,0.929,0.966,0.970,0.979,23.3,0.0,0.0,0.0,1.6,0.0
160,0.333,0.422,0.493,0.681,0.825,0.847,86.7,80.0,91.1,60.0,31.7,28.6
161,0.332,0.421,0.491,0.680,0.825,0.847,86.7,80.0,91.1,60.0,31.7,28.6
162,0.332,0.420,0.490,0.679,0.824,0.846,86.7,80.0,91.1,60.0,31.7,30.2
163,0.331,0.416,0.484,0.678,0.823,0.846,86.7,80.0,91.1,62.2,31.7,30.2
164,0.330,0.415,0.483,0.677,0.823,0.846,86.7,80.0,91.1,62.2,31.7,30.2
165,0.330,0.414,0.482,0.676,0.822,0.845,86.7,80.0,91.1,62.2,33.3,30.2
166,0.329,0.413,0.480,0.676,0.822,0.845,86.7,80.0,91.1,62.2,33.3,30.2
167,0.328,0.412,0.479,0.675,0.821,0.846,86.7,80.0,91.1,62.2,33.3,30.2
168,0.328,0.411,0.477,0.674,0.821,0.846,86.7,80.0,91.1,62.2,33.3,30.2
169,0.327,0.410,0.476,0.673,0.816,0.846,86.7,83.3,91.1,62.2,33.3,30.2
17,0.792,0.896,0.923,0.963,0.969,0.976,30.0,0.0,0.0,0.0,1.6,0.0
170,0.326,0.409,0.475,0.672,0.816,0.845,86.7,83.3,91.1,62.2,33.3,30.2
171,0.326,0.408,0.473,0.671,0.815,0.845,86.7,83.3,91.1,62.2,33.3,30.2
172,0.325,0.408,0.472,0.670,0.815,0.845,86.7,83.3,91.1,62.2,33.3,31.7
173,0.325,0.407,0.471,0.669,0.814,0.844,86.7,83.3,91.1,62.2,33.3,31.7
174,0.324,0.406,0.469,0.669,0.809,0.844,86.7,83.3,91.1,62.2,34.9,31.7
175,0.323,0.405,0.468,0.668,0.808,0.843,86.7,83.3,91.1,62.2,34.9,31.7
176,0.323,0.404,0.467,0.667,0.808,0.843,86.7,83.3,91.1,62.2,34.9,31.7
177,0.322,0.403,0.466,0.666,0.807,0.843,86.7,83.3,91.1,62.2,34.9,31.7
178,0.322,0.395,0.464,0.665,0.805,0.842,86.7,86.7,91.1,62.2,34.9,31.7
179,0.321,0.394,0.463,0.664,0.804,0.842,86.7,86.7,91.1,62.2,34.9,31.7
18,0.781,0.888,0.916,0.960,0.968,0.974,36.7,0.0,0.0,0.0,1.6,0.0
180,0.320,0.393,0.462,0.663,0.804,0.842,86.7,86.7,91.1,62.2,34.9,31.7
181,0.320,0.392,0.460,0.662,0.803,0.841,86.7,86.7,91.1,62.2,34.9,31.7
182,0.319,0.391,0.459,0.661,0.803,0.841,86.7,86.7,91.1,62.2,34.9,31.7
183,0.319,0.390,0.458,0.660,0.802,0.841,86.7,86.7,91.1,62.2,34.9,31.7
184,0.318,0.390,0.457,0.659,0.802,0.840,86.7,86.7,91.1,62.2,34.9,31.7
185,0.318,0.389,0.456,0.658,0.801,0.840,86.7,86.7,91.1,62.2,34.9,31.7
186,0.312,0.388,0.454,0.657,0.801,0.840,86.7,86.7,91.1,62.2,34.9,31.7
187,0.312,0.387,0.453,0.657,0.800,0.839,86.7,86.7,91.1,62.2,34.9,31.7
188,0.311,0.386,0.452,0.656,0.800,0.839,86.7,86.7,91.1,62.2,34.9,31.7
189,0.310,0.385,0.451,0.655,0.799,0.839,86.7,86.7,91.1,62.2,34.9,31.7
19,0.765,0.880,0.909,0.957,0.966,0.972,40.0,3.3,0.0,0.0,1.6,0.0
190,0.310,0.385,0.450,0.654,0.798,0.838,86.7,86.7,93.3,62.2,34.9,33.3
191,0.309,0.384,0.448,0.653,0.798,0.838,86.7,86.7,93.3,62.2,34.9,33.3
192,0.309,0.383,0.447,0.652,0.797,0.838,86.7,86.7,93.3,64.4,34.9,33.3
193,0.308,0.382,0.446,0.651,0.797,0.838,86.7,86.7,93.3,64.4,34.9,33.3
194,0.308,0.382,0.445,0.650,0.796,0.837,86.7,86.7,93.3,64.4,34.9,33.3
195,0.307,0.381,0.444,0.650,0.796,0.837,86.7,86.7,93.3,64.4,34.9,33.3
196,0.307,0.380,0.443,0.649,0.795,0.837,86.7,86.7,93.3,64.4,34.9,33.3
197,0.306,0.379,0.442,0.648,0.795,0.837,86.7,86.7,93.3,64.4,34.9,33.3
198,0.306,0.378,0.441,0.647,0.788,0.837,86.7,86.7,93.3,64.4,36.5,33.3
199,0.279,0.378,0.439,0.646,0.787,0.837,90.0,86.7,93.3,64.4,36.5,33.3
2,0.998,1.000,0.999,1.000,0.999,1.000,0.0,0.0,0.0,0.0,0.0,0.0
20,0.754,0.867,0.904,0.951,0.965,0.969,53.3,6.7,0.0,0.0,1.6,0.0
200,0.279,0.377,0.438,0.646,0.787,0.836,90.0,86.7,93.3,64.4,36.5,33.3
201,0.278,0.376,0.437,0.645,0.786,0.836,90.0,86.7,93.3,64.4,36.5,33.3
202,0.278,0.376,0.436,0.644,0.786,0.836,90.0,86.7,93.3,64.4,36.5,33.3
203,0.277,0.375,0.435,0.643,0.785,0.835,90.0,86.7,93.3,64.4,36.5,33.3
204,0.277,0.374,0.434,0.644,0.785,0.835,90.0,86.7,93.3,64.4,36.5,33.3
205,0.276,0.373,0.433,0.643,0.784,0.835,90.0,86.7,93.3,64.4,36.5,33.3
206,0.276,0.373,0.432,0.642,0.772,0.834,90.0,86.7,93.3,64.4,38.1,33.3
207,0.275,0.372,0.431,0.641,0.771,0.834,90.0,86.7,93.3,64.4,38.1,33.3
208,0.275,0.371,0.430,0.640,0.771,0.834,90.0,86.7,93.3,64.4,38.1,33.3
209,0.275,0.371,0.429,0.640,0.770,0.834,90.0,86.7,93.3,64.4,38.1,33.3
21,0.745,0.860,0.899,0.946,0.964,0.967,53.3,10.0,0.0,0.0,1.6,0.0
210,0.274,0.370,0.428,0.639,0.770,0.833,90.0,86.7,93.3,64.4,38.1,33.3
211,0.274,0.369,0.427,0.639,0.769,0.833,90.0,86.7,93.3,64.4,38.1,33.3
212,0.273,0.369,0.426,0.638,0.769,0.833,90.0,86.7,93.3,66.7,38.1,33.3
213,0.273,0.368,0.425,0.637,0.768,0.832,90.0,86.7,93.3,66.7,38.1,33.3
214,0.272,0.367,0.424,0.636,0.768,0.832,90.0,86.7,93.3,66.7,38.1,33.3
215,0.272,0.367,0.423,0.636,0.767,0.832,90.0,86.7,93.3,66.7,38.1,33.3
216,0.272,0.366,0.422,0.635,0.767,0.832,90.0,86.7,93.3,66.7,38.1,33.3
217,0.271,0.365,0.421,0.634,0.764,0.831,90.0,86.7,93.3,66.7,39.7,33.3
218,0.271,0.365,0.420,0.633,0.764,0.831,90.0,86.7,93.3,66.7,39.7,33.3
219,0.270,0.364,0.419,0.633,0.765,0.831,90.0,86.7,95.6,66.7,39.7,33.3
22,0.735,0.853,0.894,0.943,0.963,0.965,56.7,6.7,2.2,0.0,1.6,0.0
220,0.270,0.364,0.418,0.632,0.764,0.831,90.0,86.7,95.6,66.7,39.7,33.3
221,0.270,0.363,0.417,0.631,0.764,0.830,90.0,86.7,95.6,66.7,39.7,33.3
222,0.269,0.362,0.416,0.631,0.763,0.830,90.0,86.7,95.6,66.7,39.7,33.3
223,0.269,0.362,0.415,0.630,0.762,0.830,90.0,86.7,95.6,66.7,39.7,33.3
224,0.268,0.361,0.414,0.626,0.761,0.829,90.0,86.7,95.6,68.9,39.7,33.3
225,0.268,0.361,0.413,0.626,0.760,0.829,90.0,86.7,95.6,68.9,39.7,33.3
226,0.268,0.360,0.412,0.625,0.760,0.829,90.0,86.7,95.6,68.9,39.7,33.3
227,0.267,0.359,0.411,0.624,0.759,0.829,90.0,86.7,95.6,68.9,39.7,33.3
228,0.267,0.359,0.410,0.623,0.759,0.828,90.0,86.7,95.6,68.9,39.7,33.3
229,0.266,0.358,0.410,0.623,0.759,0.828,90.0,86.7,95.6,68.9,39.7,33.3
23,0.726,0.845,0.887,0.940,0.962,0.963,60.0,13.3,2.2,0.0,1.6,0.0
230,0.266,0.358,0.409,0.622,0.758,0.828,90.0,86.7,95.6,68.9,39.7,33.3
231,0.271,0.357,0.408,0.621,0.758,0.828,86.7,86.7,95.6,68.9,39.7,33.3
232,0.270,0.356,0.407,0.621,0.757,0.827,86.7,86.7,95.6,68.9,39.7,33.3
233,0.270,0.356,0.406,0.620,0.757,0.827,86.7,86.7,95.6,68.9,39.7,33.3
234,0.256,0.355,0.405,0.619,0.756,0.827,90.0,86.7,95.6,68.9,39.7,33.3
235,0.255,0.355,0.404,0.619,0.756,0.827,90.0,86.7,95.6,68.9,39.7,33.3
236,0.255,0.354,0.403,0.618,0.755,0.826,90.0,86.7,95.6,68.9,39.7,33.3
237,0.255,0.354,0.402,0.617,0.755,0.826,90.0,86.7,95.6,68.9,39.7,33.3
238,0.254,0.353,0.402,0.616,0.755,0.826,90.0,86.7,95.6,68.9,39.7,33.3
239,0.254,0.353,0.401,0.616,0.754,0.826,90.0,86.7,95.6,68.9,39.7,33.3
24,0.709,0.837,0.882,0.936,0.960,0.961,60.0,20.0,4.4,0.0,1.6,0.0
240,0.254,0.352,0.400,0.615,0.754,0.825,90.0,86.7,95.6,68.9,39.7,33.3
241,0.253,0.352,0.399,0.614,0.753,0.825,90.0,86.7,95.6,68.9,39.7,33.3
242,0.253,0.351,0.398,0.614,0.753,0.825,90.0,86.7,95.6,68.9,39.7,33.3
243,0.253,0.353,0.397,0.613,0.752,0.825,90.0,86.7,95.6,68.9,39.7,33.3
244,0.252,0.352,0.397,0.612,0.752,0.824,90.0,86.7,95.6,68.9,39.7,33.3
245,0.252,0.352,0.396,0.610,0.752,0.824,90.0,86.7,95.6,68.9,39.7,33.3
246,0.252,0.351,0.395,0.609,0.751,0.824,90.0,86.7,95.6,68.9,39.7,33.3
247,0.251,0.351,0.394,0.609,0.751,0.824,90.0,86.7,95.6,68.9,39.7,33.3
248,0.251,0.350,0.393,0.608,0.750,0.823,90.0,86.7,95.6,68.9,39.7,33.3
249,0.251,0.350,0.392,0.608,0.750,0.823,90.0,86.7,95.6,68.9,39.7,33.3
25,0.700,0.830,0.876,0.934,0.959,0.958,63.3,23.3,4.4,0.0,1.6,0.0
250,0.250,0.349,0.392,0.607,0.749,0.823,90.0,86.7,95.6,68.9,39.7,33.3
26,0.692,0.822,0.871,0.930,0.958,0.956,66.7,30.0,4.4,0.0,1.6,0.0
27,0.676,0.815,0.866,0.925,0.957,0.953,70.0,33.3,8.9,0.0,1.6,0.0
28,0.669,0.810,0.863,0.923,0.956,0.950,73.3,30.0,8.9,0.0,1.6,0.0
29,0.659,0.797,0.858,0.918,0.955,0.948,73.3,40.0,13.3,0.0,1.6,0.0
3,0.990,0.999,0.996,1.000,0.998,0.999,0.0,0.0,0.0,0.0,0.0,0.0
30,0.651,0.792,0.854,0.916,0.954,0.946,73.3,43.3,20.0,0.0,1.6,0.0
31,0.644,0.786,0.849,0.912,0.953,0.944,73.3,46.7,20.0,0.0,1.6,0.0
32,0.638,0.783,0.845,0.910,0.951,0.942,76.7,46.7,20.0,0.0,1.6,0.0
33,0.631,0.777,0.841,0.907,0.950,0.941,76.7,46.7,20.0,0.0,1.6,0.0
34,0.625,0.771,0.836,0.904,0.948,0.940,76.7,50.0,22.2,4.4,1.6,0.0
35,0.619,0.765,0.832,0.902,0.947,0.938,76.7,53.3,22.2,4.4,1.6,0.0
36,0.613,0.763,0.827,0.899,0.946,0.937,76.7,53.3,22.2,4.4,1.6,0.0
37,0.607,0.758,0.823,0.895,0.945,0.937,76.7,53.3,24.4,8.9,1.6,1.6
38,0.591,0.751,0.818,0.892,0.943,0.935,76.7,56.7,24.4,8.9,1.6,1.6
39,0.586,0.744,0.812,0.890,0.940,0.933,76.7,56.7,24.4,8.9,4.8,1.6
4,0.980,0.996,0.993,0.998,0.996,0.999,0.0,0.0,0.0,0.0,0.0,0.0
40,0.581,0.739,0.808,0.887,0.939,0.932,76.7,60.0,24.4,11.1,4.8,1.6
41,0.562,0.734,0.803,0.885,0.938,0.930,80.0,60.0,24.4,13.3,4.8,1.6
42,0.557,0.729,0.799,0.880,0.936,0.929,80.0,60.0,26.7,13.3,4.8,1.6
43,0.552,0.724,0.795,0.878,0.935,0.928,83.3,60.0,33.3,13.3,4.8,1.6
44,0.547,0.719,0.791,0.875,0.934,0.926,83.3,63.3,37.8,13.3,4.8,1.6
45,0.543,0.715,0.785,0.873,0.933,0.925,83.3,63.3,40.0,13.3,6.3,1.6
46,0.539,0.710,0.781,0.871,0.932,0.923,83.3,63.3,42.2,13.3,6.3,1.6
47,0.535,0.705,0.777,0.869,0.930,0.922,83.3,63.3,44.4,13.3,6.3,3.2
48,0.531,0.701,0.773,0.866,0.929,0.921,83.3,63.3,48.9,13.3,7.9,3.2
49,0.527,0.697,0.766,0.864,0.928,0.919,83.3,63.3,51.1,13.3,7.9,4.8
5,0.968,0.991,0.988,0.997,0.994,0.998,0.0,0.0,0.0,0.0,0.0,0.0
50,0.523,0.692,0.760,0.861,0.927,0.917,83.3,63.3,51.1,13.3,7.9,4.8
51,0.519,0.688,0.756,0.858,0.926,0.915,83.3,63.3,51.1,15.6,7.9,4.8
52,0.515,0.684,0.752,0.856,0.925,0.914,83.3,63.3,55.6,17.8,7.9,4.8
53,0.512,0.680,0.749,0.854,0.924,0.912,83.3,66.7,55.6,20.0,7.9,4.8
54,0.508,0.676,0.745,0.851,0.923,0.912,83.3,66.7,55.6,20.0,7.9,4.8
55,0.505,0.672,0.742,0.850,0.920,0.911,83.3,66.7,53.3,20.0,9.5,4.8
56,0.502,0.668,0.738,0.848,0.919,0.910,83.3,66.7,55.6,20.0,9.5,4.8
57,0.498,0.664,0.736,0.845,0.917,0.909,83.3,66.7,57.8,20.0,9.5,4.8
58,0.495,0.661,0.732,0.843,0.916,0.909,83.3,66.7,57.8,20.0,9.5,4.8
59,0.492,0.657,0.727,0.841,0.915,0.908,83.3,66.7,62.2,20.0,9.5,4.8
6,0.954,0.988,0.984,0.994,0.991,0.997,0.0,0.0,0.0,0.0,0.0,0.0
60,0.489,0.653,0.724,0.838,0.914,0.906,83.3,66.7,62.2,22.2,9.5,4.8
61,0.486,0.650,0.720,0.836,0.911,0.905,83.3,66.7,62.2,22.2,9.5,4.8
62,0.483,0.646,0.717,0.834,0.910,0.905,83.3,66.7,62.2,24.4,11.1,4.8
63,0.480,0.643,0.713,0.832,0.909,0.904,83.3,66.7,64.4,26.7,11.1,4.8
64,0.477,0.639,0.710,0.830,0.908,0.903,83.3,66.7,64.4,26.7,11.1,4.8
65,0.474,0.636,0.707,0.828,0.905,0.902,83.3,70.0,64.4,28.9,11.1,6.3
66,0.471,0.633,0.704,0.826,0.905,0.901,83.3,70.0,64.4,28.9,11.1,6.3
67,0.469,0.629,0.700,0.825,0.904,0.900,83.3,70.0,64.4,28.9,11.1,6.3
68,0.466,0.626,0.697,0.823,0.901,0.899,83.3,70.0,66.7,28.9,12.7,7.9
69,0.453,0.623,0.694,0.821,0.900,0.898,83.3,70.0,68.9,31.1,12.7,9.5
7,0.940,0.981,0.980,0.991,0.989,0.996,3.3,0.0,0.0,0.0,0.0,0.0
70,0.450,0.618,0.691,0.820,0.899,0.897,83.3,70.0,68.9,31.1,12.7,9.5
71,0.448,0.615,0.688,0.818,0.898,0.895,83.3,70.0,68.9,31.1,14.3,9.5
72,0.445,0.612,0.685,0.815,0.897,0.895,83.3,70.0,71.1,31.1,14.3,11.1
73,0.443,0.598,0.683,0.809,0.896,0.894,83.3,73.3,73.3,33.3,14.3,11.1
74,0.441,0.595,0.680,0.808,0.895,0.893,83.3,73.3,73.3,35.6,14.3,11.1
75,0.438,0.592,0.677,0.806,0.895,0.892,83.3,73.3,73.3,35.6,14.3,11.1
76,0.436,0.589,0.674,0.804,0.894,0.891,83.3,73.3,73.3,35.6,14.3,12.7
77,0.434,0.585,0.668,0.802,0.893,0.891,83.3,73.3,73.3,35.6,14.3,12.7
78,0.432,0.582,0.665,0.801,0.892,0.890,83.3,73.3,73.3,37.8,14.3,14.3
79,0.430,0.579,0.662,0.799,0.891,0.890,83.3,73.3,73.3,37.8,15.9,14.3
8,0.925,0.972,0.976,0.989,0.987,0.994,3.3,0.0,0.0,0.0,0.0,0.0
80,0.428,0.577,0.660,0.797,0.890,0.889,83.3,73.3,73.3,37.8,17.5,14.3
81,0.426,0.574,0.657,0.795,0.889,0.888,83.3,73.3,73.3,37.8,17.5,14.3
82,0.423,0.571,0.649,0.794,0.888,0.887,83.3,73.3,75.6,37.8,17.5,14.3
83,0.422,0.569,0.646,0.792,0.883,0.886,83.3,73.3,75.6,40.0,17.5,14.3
84,0.420,0.566,0.643,0.790,0.882,0.886,83.3,73.3,75.6,40.0,17.5,14.3
85,0.418,0.563,0.641,0.789,0.881,0.885,83.3,73.3,75.6,40.0,17.5,14.3
86,0.416,0.561,0.638,0.787,0.880,0.885,83.3,73.3,75.6,40.0,19.0,14.3
87,0.414,0.558,0.635,0.785,0.880,0.884,83.3,73.3,75.6,40.0,20.6,14.3
88,0.412,0.556,0.633,0.780,0.879,0.883,83.3,73.3,75.6,42.2,20.6,14.3
89,0.410,0.547,0.630,0.778,0.878,0.883,83.3,76.7,75.6,42.2,20.6,14.3
9,0.904,0.967,0.970,0.986,0.984,0.993,3.3,0.0,0.0,0.0,1.6,0.0
90,0.409,0.545,0.628,0.777,0.878,0.882,83.3,76.7,75.6,42.2,20.6,15.9
91,0.407,0.542,0.625,0.775,0.877,0.881,83.3,76.7,75.6,42.2,20.6,15.9
92,0.405,0.540,0.623,0.773,0.876,0.880,83.3,76.7,75.6,44.4,20.6,17.5
93,0.404,0.538,0.620,0.772,0.875,0.880,83.3,76.7,77.8,44.4,20.6,17.5
94,0.402,0.535,0.617,0.770,0.874,0.879,83.3,76.7,77.8,44.4,20.6,17.5
95,0.400,0.533,0.615,0.768,0.874,0.878,83.3,76.7,77.8,46.7,20.6,17.5
96,0.399,0.531,0.613,0.767,0.873,0.878,83.3,76.7,77.8,46.7,20.6,19.0
97,0.397,0.529,0.610,0.765,0.872,0.877,83.3,76.7,77.8,48.9,20.6,19.0
98,0.396,0.526,0.608,0.764,0.871,0.876,83.3,76.7,77.8,51.1,20.6,19.0
99,0.394,0.524,0.605,0.762,0.870,0.876,83.3,76.7,77.8,51.1,22.2,19.0
